Source,Data_Level,Area,Road_Name,Day,Day_Num,Is_Weekend,Hour,Peak_Flag,Cars,Motorcycles,Buses,Trucks,Total_Vehicles,Road_Capacity_Util,Roadwork
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,18,1,55,13,10,3,81,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,14,0,58,41,3,11,113,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,8,1,27,63,13,6,109,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,18,1,44,24,8,5,81,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Thursday,3,0,8,1,32,30,4,6,72,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Thursday,3,0,14,0,44,11,10,8,73,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,8,1,15,29,1,4,49,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,18,1,37,40,12,6,95,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Thursday,3,0,14,0,19,34,5,7,65,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Friday,4,0,8,1,66,12,13,7,98,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Saturday,5,1,8,1,27,33,3,18,81,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,22,0,37,26,16,14,93,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,8,1,58,36,8,16,118,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,22,0,25,44,2,13,84,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Thursday,3,0,18,1,45,21,4,17,87,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Sunday,6,1,8,1,45,27,11,13,96,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Tuesday,1,0,8,1,25,11,3,4,43,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Thursday,3,0,18,1,24,30,7,11,72,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,8,1,46,30,5,17,98,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Sunday,6,1,8,1,74,31,13,19,137,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Friday,4,0,22,0,53,30,6,9,98,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Friday,4,0,14,0,29,29,5,7,70,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Tuesday,1,0,8,1,46,36,12,17,111,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Wednesday,2,0,18,1,27,48,9,7,91,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,22,0,52,15,13,14,94,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Friday,4,0,18,1,41,22,9,17,89,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,22,0,70,32,11,18,131,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Wednesday,2,0,8,1,32,36,1,8,77,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Saturday,5,1,22,0,55,34,12,4,105,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Monday,0,0,22,0,72,47,4,8,131,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Sunday,6,1,8,1,74,10,6,8,98,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,14,0,79,28,16,19,142,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Tuesday,1,0,14,0,26,40,9,12,87,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,14,0,41,31,7,12,91,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,18,1,87,43,12,19,161,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Tuesday,1,0,8,1,58,23,16,6,103,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Thursday,3,0,14,0,73,37,4,6,120,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Wednesday,2,0,18,1,27,36,1,16,80,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,22,0,44,28,3,12,87,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Sunday,6,1,18,1,68,50,6,18,142,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Friday,4,0,14,0,62,35,13,4,114,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Thursday,3,0,18,1,56,10,5,6,77,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Sunday,6,1,18,1,45,20,13,4,82,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Wednesday,2,0,22,0,33,14,4,11,62,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Saturday,5,1,14,0,64,21,4,15,104,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Sunday,6,1,22,0,24,9,4,7,44,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Saturday,5,1,22,0,37,16,6,9,68,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Wednesday,2,0,18,1,38,31,6,14,89,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,18,1,25,11,4,12,52,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,8,1,56,35,4,2,97,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Wednesday,2,0,8,1,32,36,2,7,77,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Saturday,5,1,14,0,28,27,6,18,79,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,14,0,25,28,9,22,84,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Sunday,6,1,14,0,47,23,13,19,102,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Saturday,5,1,14,0,63,29,6,6,104,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Saturday,5,1,14,0,41,16,8,2,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Tuesday,1,0,22,0,21,25,6,6,58,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Sunday,6,1,8,1,58,22,7,13,100,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Wednesday,2,0,22,0,38,29,9,12,88,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,22,0,34,13,8,12,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Friday,4,0,22,0,23,36,5,7,71,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Monday,0,0,8,1,68,50,11,11,140,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,18,1,58,59,3,11,131,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Sunday,6,1,22,0,47,48,8,16,119,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Friday,4,0,14,0,57,13,11,14,95,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Monday,0,0,18,1,51,33,5,4,93,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Thursday,3,0,18,1,46,20,2,12,80,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Thursday,3,0,18,1,59,12,8,9,88,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Sunday,6,1,8,1,18,30,7,7,62,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Wednesday,2,0,14,0,66,37,5,17,125,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Thursday,3,0,8,1,26,33,5,11,75,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Wednesday,2,0,22,0,26,11,3,15,55,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Saturday,5,1,8,1,53,15,3,4,75,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Friday,4,0,8,1,29,16,2,11,58,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Saturday,5,1,14,0,43,34,9,2,88,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,18,1,16,30,1,9,56,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,22,0,59,13,4,2,78,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Sunday,6,1,14,0,75,58,16,3,152,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Wednesday,2,0,22,0,57,53,6,20,136,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Saturday,5,1,22,0,68,38,9,4,119,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Tuesday,1,0,18,1,30,26,2,4,62,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Thursday,3,0,14,0,59,26,2,12,99,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Saturday,5,1,18,1,87,22,10,16,135,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Wednesday,2,0,8,1,58,42,8,6,114,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Wednesday,2,0,22,0,64,47,14,20,145,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Monday,0,0,18,1,65,25,14,11,115,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Monday,0,0,22,0,74,41,15,7,137,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,14,0,60,17,1,13,91,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Saturday,5,1,22,0,23,14,1,8,46,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Wednesday,2,0,18,1,37,22,12,22,93,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,8,1,21,31,5,11,68,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,22,0,53,9,8,5,75,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Friday,4,0,14,0,21,30,9,5,65,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Wednesday,2,0,18,1,16,17,5,9,47,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Monday,0,0,14,0,43,43,11,8,105,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Wednesday,2,0,18,1,52,31,8,9,100,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,14,0,51,17,6,4,78,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Monday,0,0,22,0,56,23,2,13,94,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,8,1,89,48,16,22,175,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,22,0,44,54,6,15,119,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Thursday,3,0,8,1,28,32,9,18,87,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Saturday,5,1,18,1,39,19,7,13,78,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Sunday,6,1,8,1,80,16,16,15,127,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Monday,0,0,18,1,54,48,8,8,118,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Wednesday,2,0,14,0,51,38,4,8,101,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Monday,0,0,22,0,41,37,1,10,89,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Thursday,3,0,22,0,84,46,11,15,156,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,8,1,93,45,3,21,162,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Monday,0,0,22,0,38,17,7,8,70,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,8,1,72,54,13,16,155,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Thursday,3,0,22,0,66,23,9,8,106,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Tuesday,1,0,22,0,34,45,11,9,99,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,18,1,61,18,13,16,108,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Wednesday,2,0,22,0,64,51,8,8,131,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,22,0,21,27,8,10,66,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Tuesday,1,0,22,0,98,27,7,10,142,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Wednesday,2,0,22,0,21,28,9,16,74,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Saturday,5,1,14,0,49,20,14,19,102,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,8,1,62,38,10,9,119,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Monday,0,0,18,1,101,55,3,11,170,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,8,1,58,25,7,7,97,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Saturday,5,1,8,1,19,42,4,3,68,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,22,0,44,27,1,8,80,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Wednesday,2,0,22,0,48,46,15,24,133,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Thursday,3,0,18,1,54,53,14,16,137,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Saturday,5,1,14,0,78,43,5,7,133,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,22,0,47,16,4,8,75,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Wednesday,2,0,18,1,29,22,5,14,70,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Tuesday,1,0,22,0,46,33,1,13,93,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Thursday,3,0,8,1,26,14,7,2,49,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Monday,0,0,22,0,44,50,5,9,108,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Sunday,6,1,14,0,25,26,5,2,58,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Sunday,6,1,14,0,43,20,10,14,87,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Wednesday,2,0,18,1,18,36,10,12,76,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,18,1,79,59,10,23,171,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,22,0,42,12,9,12,75,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Sunday,6,1,14,0,40,16,7,9,72,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Tuesday,1,0,18,1,25,22,15,4,66,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,22,0,69,26,7,22,124,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,22,0,94,33,9,9,145,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Friday,4,0,8,1,16,16,7,6,45,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Friday,4,0,14,0,20,38,3,6,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Wednesday,2,0,8,1,62,48,3,6,119,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,14,0,54,36,11,7,108,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Monday,0,0,8,1,57,11,4,8,80,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,14,0,37,16,1,2,56,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Friday,4,0,8,1,35,9,4,4,52,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Tuesday,1,0,8,1,23,28,8,13,72,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Sunday,6,1,14,0,52,49,6,20,127,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Saturday,5,1,8,1,44,11,8,7,70,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Thursday,3,0,22,0,22,27,12,6,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,8,1,40,43,4,2,89,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Saturday,5,1,22,0,38,18,4,11,71,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Saturday,5,1,22,0,90,34,16,12,152,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Wednesday,2,0,8,1,41,46,3,18,108,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Saturday,5,1,22,0,20,18,4,11,53,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Monday,0,0,18,1,28,37,5,13,83,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Wednesday,2,0,8,1,33,33,4,17,87,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Wednesday,2,0,18,1,47,27,2,12,88,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Sunday,6,1,14,0,37,44,15,15,111,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Monday,0,0,22,0,61,27,9,11,108,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,8,1,37,13,7,9,66,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Thursday,3,0,14,0,60,36,14,14,124,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Sunday,6,1,18,1,55,55,8,3,121,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Saturday,5,1,14,0,45,36,11,18,110,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Tuesday,1,0,22,0,77,36,7,8,128,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Saturday,5,1,18,1,67,11,14,17,109,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Thursday,3,0,14,0,21,32,8,9,70,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,14,0,69,19,14,7,109,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Thursday,3,0,18,1,36,15,2,7,60,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Tuesday,1,0,22,0,30,12,5,7,54,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Tuesday,1,0,22,0,14,32,2,9,57,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Sunday,6,1,14,0,19,18,12,10,59,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Saturday,5,1,18,1,60,12,2,8,82,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Tuesday,1,0,22,0,50,55,15,11,131,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Saturday,5,1,14,0,54,12,10,2,78,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,22,0,24,33,3,7,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,22,0,53,37,3,3,96,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Saturday,5,1,14,0,67,42,6,9,124,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Wednesday,2,0,22,0,102,52,10,19,183,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Friday,4,0,22,0,58,28,2,14,102,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Saturday,5,1,14,0,14,14,2,3,33,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Wednesday,2,0,8,1,56,26,11,9,102,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,22,0,57,14,6,14,91,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Wednesday,2,0,14,0,26,16,8,9,59,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,18,1,16,8,1,7,32,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Sunday,6,1,22,0,46,18,7,4,75,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Saturday,5,1,8,1,26,23,6,7,62,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Thursday,3,0,22,0,44,9,7,7,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Saturday,5,1,14,0,31,48,10,8,97,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Wednesday,2,0,22,0,66,16,6,18,106,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,18,1,44,38,3,5,90,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Friday,4,0,8,1,54,37,10,3,104,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Tuesday,1,0,14,0,72,31,14,14,131,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,14,0,30,9,4,4,47,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Friday,4,0,8,1,32,27,14,4,77,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,14,0,26,12,9,3,50,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Monday,0,0,18,1,29,10,11,11,61,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Thursday,3,0,18,1,44,57,13,9,123,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Monday,0,0,14,0,28,22,5,9,64,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Monday,0,0,18,1,78,19,10,5,112,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Sunday,6,1,8,1,63,33,3,6,105,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Friday,4,0,18,1,68,49,14,20,151,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Thursday,3,0,22,0,50,16,6,4,76,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Friday,4,0,22,0,20,22,6,12,60,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Wednesday,2,0,22,0,39,32,9,8,88,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Tuesday,1,0,18,1,37,10,8,3,58,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,22,0,102,37,14,14,167,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,22,0,78,50,3,10,141,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Friday,4,0,14,0,65,26,1,13,105,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,8,1,28,19,1,14,62,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Friday,4,0,18,1,39,47,15,17,118,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Wednesday,2,0,22,0,61,41,4,19,125,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Sunday,6,1,8,1,29,17,6,15,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Wednesday,2,0,14,0,28,18,2,15,63,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Thursday,3,0,22,0,30,12,6,3,51,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Hosa Road,Thursday,3,0,22,0,80,37,4,12,133,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Saturday,5,1,18,1,24,15,2,10,51,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,14,0,32,12,2,3,49,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Saturday,5,1,14,0,45,22,11,2,80,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Friday,4,0,22,0,67,22,6,14,109,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Tuesday,1,0,14,0,31,36,9,16,92,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Friday,4,0,18,1,31,23,4,9,67,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Tuesday,1,0,14,0,58,21,4,14,97,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Sunday,6,1,22,0,30,27,6,20,83,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Sunday,6,1,8,1,45,18,16,15,94,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Saturday,5,1,8,1,41,14,5,8,68,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Monday,0,0,22,0,33,17,8,3,61,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Tuesday,1,0,22,0,22,29,11,4,66,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Electronic City,Monday,0,0,8,1,60,36,8,4,108,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommanahalli,Wednesday,2,0,8,1,53,8,5,8,74,,Unknown
Video_Extracted,Junction_Level,South Bangalore,HSR Layout,Tuesday,1,0,22,0,39,7,7,8,61,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Sunday,6,1,22,0,70,24,15,20,129,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Bommasandra,Saturday,5,1,22,0,83,33,5,5,126,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Silk Board Junction,Wednesday,2,0,8,1,54,10,12,15,91,,Unknown
Video_Extracted,Junction_Level,South Bangalore,Kudlu Gate,Saturday,5,1,14,0,68,40,11,10,129,,Unknown
